east_m,north_m,vx_pred,vz_pred,vx_std,vz_std,speed_pred,speed_std
5.106204,-121.037252,-0.046555,-0.141474,0.460751,0.256541,0.148937,0.283065
9.203613,-121.037252,-0.046493,-0.141474,0.460751,0.256541,0.148918,0.283004
13.301022,-121.037252,-0.046453,-0.141474,0.460751,0.256541,0.148905,0.282965
17.398431,-121.037252,-0.046428,-0.141474,0.460751,0.256541,0.148897,0.282940
-142.400530,-110.487501,-0.054510,-0.141341,0.459809,0.256541,0.151488,0.290975
-138.303121,-110.487501,-0.057681,-0.141233,0.458693,0.256539,0.152558,0.294077
-134.205712,-110.487501,-0.061759,-0.141093,0.456391,0.256531,0.154017,0.297856
-130.108302,-110.487501,-0.066778,-0.140977,0.451839,0.256497,0.155993,0.301905
-126.010893,-110.487501,-0.072485,-0.141024,0.443256,0.256369,0.158562,0.305039
-121.913484,-110.487501,-0.077851,-0.141388,0.427939,0.255929,0.161404,0.304740
-117.816074,-110.487501,-0.080149,-0.141975,0.402189,0.254522,0.163036,0.297015
-113.718665,-110.487501,-0.074111,-0.142110,0.361372,0.250301,0.160274,0.277808
-109.621256,-110.487501,-0.053162,-0.140792,0.300210,0.238243,0.150494,0.246827
-105.523847,-110.487501,-0.016838,-0.134387,0.220037,0.209583,0.135438,0.209749
-101.426437,-110.487501,0.004674,-0.105942,0.174458,0.184569,0.106045,0.184550
-97.329028,-110.487501,-0.032514,-0.110521,0.187563,0.194405,0.115205,0.193869
-93.231619,-110.487501,-0.062488,-0.183644,0.180580,0.189439,0.193984,0.188539
-89.134210,-110.487501,-0.067624,-0.186449,0.186472,0.193301,0.198333,0.192520
-85.036800,-110.487501,-0.063628,-0.146681,0.240160,0.221033,0.159887,0.224171
-80.939391,-110.487501,-0.068211,-0.143148,0.293214,0.238282,0.158569,0.249361
-76.841982,-110.487501,-0.054308,-0.155580,0.338111,0.246691,0.164786,0.258192
-72.744572,-110.487501,-0.035563,-0.157338,0.379713,0.252079,0.161307,0.259737
-68.647163,-110.487501,-0.029435,-0.152377,0.412924,0.254976,0.155194,0.262313
-64.549754,-110.487501,-0.036017,-0.147503,0.434776,0.256090,0.151836,0.269311
-60.452345,-110.487501,-0.048187,-0.144426,0.447351,0.256427,0.152253,0.281450
-56.354935,-110.487501,-0.059760,-0.142802,0.453994,0.256515,0.154802,0.294465
-52.257526,-110.487501,-0.067519,-0.142029,0.457329,0.256535,0.157261,0.303698
-48.160117,-110.487501,-0.070747,-0.141686,0.458971,0.256540,0.158367,0.307763
-44.062708,-110.487501,-0.070228,-0.141542,0.459791,0.256541,0.158007,0.307530
-39.965298,-110.487501,-0.067336,-0.141485,0.460218,0.256541,0.156691,0.304588
-35.867889,-110.487501,-0.063400,-0.141465,0.460452,0.256541,0.155022,0.300445
-31.770480,-110.487501,-0.059389,-0.141461,0.460585,0.256541,0.153422,0.296208
-27.673071,-110.487501,-0.055856,-0.141463,0.460661,0.256541,0.152091,0.292504
-23.575661,-110.487501,-0.053019,-0.141466,0.460703,0.256541,0.151075,0.289567
-19.478252,-110.487501,-0.050886,-0.141469,0.460727,0.256541,0.150343,0.287388
-15.380843,-110.487501,-0.049359,-0.141471,0.460739,0.256541,0.149835,0.285846
-11.283433,-110.487501,-0.048306,-0.141472,0.460745,0.256541,0.149492,0.284794
-7.186024,-110.487501,-0.047602,-0.141473,0.460748,0.256541,0.149267,0.284096
-3.088615,-110.487501,-0.047144,-0.141474,0.460750,0.256541,0.149122,0.283643
1.008794,-110.487501,-0.046851,-0.141474,0.460750,0.256541,0.149030,0.283355
5.106204,-110.487501,-0.046667,-0.141474,0.460751,0.256541,0.148972,0.283175
9.203613,-110.487501,-0.046554,-0.141474,0.460751,0.256541,0.148937,0.283064
13.301022,-110.487501,-0.046486,-0.141474,0.460751,0.256541,0.148915,0.282996
17.398431,-110.487501,-0.046444,-0.141474,0.460751,0.256541,0.148903,0.282956
-142.400530,-99.937751,-0.053688,-0.141455,0.460378,0.256541,0.151301,0.290196
-138.303121,-99.937751,-0.057383,-0.141447,0.459918,0.256541,0.152644,0.293948
-134.205712,-99.937751,-0.062854,-0.141441,0.458924,0.256540,0.154778,0.299485
-130.108302,-99.937751,-0.070857,-0.141437,0.456810,0.256533,0.158193,0.307363
-126.010893,-99.937751,-0.082353,-0.141415,0.452401,0.256503,0.163646,0.317746
-121.913484,-99.937751,-0.098425,-0.141271,0.443414,0.256362,0.172177,0.329386
-117.816074,-99.937751,-0.119961,-0.140626,0.425653,0.255741,0.184841,0.337888
-113.718665,-99.937751,-0.146731,-0.138251,0.392181,0.253222,0.201602,0.334111
-109.621256,-99.937751,-0.174754,-0.130543,0.334003,0.244323,0.218129,0.304930
-105.523847,-99.937751,-0.188617,-0.109359,0.248517,0.219950,0.218027,0.241648
-101.426437,-99.937751,-0.136030,-0.074102,0.180691,0.189159,0.154904,0.182664
-97.329028,-99.937751,-0.009696,-0.066485,0.189132,0.195332,0.067188,0.195205
-93.231619,-99.937751,-0.021069,-0.047855,0.188411,0.195084,0.052287,0.194016
-89.134210,-99.937751,-0.121232,-0.110408,0.175890,0.185964,0.163973,0.180527
-85.036800,-99.937751,-0.151146,-0.161215,0.192508,0.197915,0.220987,0.195404
-80.939391,-99.937751,-0.090084,-0.185880,0.188683,0.195172,0.206559,0.193955
-76.841982,-99.937751,0.015139,-0.195287,0.200989,0.200652,0.195873,0.200654
-72.744572,-99.937751,0.031304,-0.180164,0.287726,0.233192,0.182864,0.234970
-68.647163,-99.937751,-0.006127,-0.162580,0.360426,0.249356,0.162696,0.249548
-64.549754,-99.937751,-0.057620,-0.150912,0.404848,0.254577,0.161538,0.278240
-60.452345,-99.937751,-0.103256,-0.145021,0.429324,0.256008,0.178025,0.324806
-56.354935,-99.937751,-0.132883,-0.142603,0.442316,0.256377,0.194919,0.355118
-52.257526,-99.937751,-0.143678,-0.141750,0.449350,0.256478,0.201833,0.367108
-48.160117,-99.937751,-0.138728,-0.141435,0.453461,0.256513,0.198115,0.366554
-44.062708,-99.937751,-0.124284,-0.141296,0.456101,0.256528,0.188179,0.357553
-39.965298,-99.937751,-0.106592,-0.141255,0.457882,0.256536,0.176959,0.343514
-35.867889,-99.937751,-0.089933,-0.141278,0.459070,0.256539,0.167473,0.328034
-31.770480,-99.937751,-0.076327,-0.141329,0.459821,0.256541,0.160623,0.314160
-27.673071,-99.937751,-0.066180,-0.141380,0.460264,0.256541,0.156103,0.303414
-23.575661,-99.937751,-0.059071,-0.141419,0.460508,0.256541,0.153260,0.295872
-19.478252,-99.937751,-0.054311,-0.141444,0.460635,0.256541,0.151512,0.290898
-15.380843,-99.937751,-0.051232,-0.141458,0.460698,0.256541,0.150450,0.287738
-11.283433,-99.937751,-0.049294,-0.141466,0.460727,0.256541,0.149808,0.285781
-7.186024,-99.937751,-0.048100,-0.141470,0.460741,0.256541,0.149424,0.284589
-3.088615,-99.937751,-0.047380,-0.141472,0.460747,0.256541,0.149195,0.283876
1.008794,-99.937751,-0.046952,-0.141473,0.460749,0.256541,0.149061,0.283455
5.106204,-99.937751,-0.046703,-0.141474,0.460750,0.256541,0.148983,0.283210
9.203613,-99.937751,-0.046560,-0.141474,0.460751,0.256541,0.148939,0.283069
13.301022,-99.937751,-0.046480,-0.141474,0.460751,0.256541,0.148914,0.282991
17.398431,-99.937751,-0.046435,-0.141474,0.460751,0.256541,0.148900,0.282947
-142.400530,-89.388000,-0.052448,-0.141459,0.460591,0.256541,0.150869,0.288960
-138.303121,-89.388000,-0.055677,-0.141439,0.460380,0.256541,0.152003,0.292268
-134.205712,-89.388000,-0.060482,-0.141388,0.459906,0.256541,0.153781,0.297239
-130.108302,-89.388000,-0.067468,-0.141259,0.458860,0.256539,0.156544,0.304462
-126.010893,-89.388000,-0.077282,-0.140943,0.456622,0.256531,0.160740,0.314314
-121.913484,-89.388000,-0.090348,-0.140188,0.452021,0.256495,0.166780,0.326257
-117.816074,-89.388000,-0.106226,-0.138482,0.443047,0.256350,0.174532,0.337765
-113.718665,-89.388000,-0.122435,-0.134916,0.426712,0.255820,0.182189,0.343686
-109.621256,-89.388000,-0.133212,-0.128239,0.399462,0.254144,0.184907,0.337470
-105.523847,-89.388000,-0.131665,-0.117029,0.358351,0.249570,0.176158,0.315006
-101.426437,-89.388000,-0.122241,-0.097234,0.302736,0.238844,0.156196,0.279714
-97.329028,-89.388000,-0.126247,-0.057175,0.238148,0.218170,0.138591,0.234868
-93.231619,-89.388000,-0.134976,-0.027816,0.188415,0.194059,0.137813,0.188648
-89.134210,-89.388000,-0.083618,-0.052827,0.176359,0.186142,0.098907,0.179204
-85.036800,-89.388000,-0.072732,-0.039730,0.176418,0.186134,0.082876,0.178698
-80.939391,-89.388000,-0.148048,-0.099354,0.179953,0.188617,0.178296,0.182687
-76.841982,-89.388000,-0.138947,-0.154280,0.175197,0.185198,0.207626,0.180787
-72.744572,-89.388000,-0.104971,-0.152069,0.221219,0.209609,0.184780,0.213425
-68.647163,-89.388000,-0.134735,-0.138882,0.289595,0.235082,0.193498,0.262927
-64.549754,-89.388000,-0.219622,-0.132124,0.338128,0.246476,0.256302,0.316373
-60.452345,-89.388000,-0.300617,-0.133784,0.369873,0.251191,0.329043,0.353017
-56.354935,-89.388000,-0.339661,-0.139454,0.391378,0.253348,0.367174,0.374619
-52.257526,-89.388000,-0.325447,-0.141867,0.408074,0.254605,0.355024,0.387666
-48.160117,-89.388000,-0.272790,-0.140698,0.422980,0.255514,0.306937,0.393747
-44.062708,-89.388000,-0.209585,-0.139494,0.436034,0.256099,0.251763,0.389735
-39.965298,-89.388000,-0.155043,-0.139452,0.446087,0.256386,0.208531,0.373362
-35.867889,-89.388000,-0.115034,-0.140004,0.452781,0.256496,0.181202,0.349140
-31.770480,-89.388000,-0.088199,-0.140582,0.456720,0.256530,0.165959,0.325785
-27.673071,-89.388000,-0.071144,-0.140988,0.458826,0.256539,0.157921,0.308515
-23.575661,-89.388000,-0.060689,-0.141227,0.459872,0.256541,0.153715,0.297524
-19.478252,-89.388000,-0.054452,-0.141354,0.460364,0.256541,0.151480,0.291024
-15.380843,-89.388000,-0.050816,-0.141418,0.460585,0.256541,0.150271,0.287309
-11.283433,-89.388000,-0.048744,-0.141448,0.460681,0.256541,0.149612,0.285229
-7.186024,-89.388000,-0.047592,-0.141463,0.460722,0.256541,0.149254,0.284084
-3.088615,-89.388000,-0.046968,-0.141469,0.460739,0.256541,0.149062,0.283469
1.008794,-89.388000,-0.046642,-0.141472,0.460746,0.256541,0.148962,0.283149
5.106204,-89.388000,-0.046479,-0.141473,0.460749,0.256541,0.148913,0.282990
9.203613,-89.388000,-0.046404,-0.141474,0.460750,0.256541,0.148890,0.282916
13.301022,-89.388000,-0.046373,-0.141474,0.460751,0.256541,0.148880,0.282886
17.398431,-89.388000,-0.046364,-0.141474,0.460751,0.256541,0.148877,0.282877
-142.400530,-78.838249,-0.050408,-0.141456,0.460680,0.256541,0.150169,0.286899
-138.303121,-78.838249,-0.052404,-0.141429,0.460583,0.256541,0.150825,0.288925
-134.205712,-78.838249,-0.055236,-0.141364,0.460362,0.256541,0.151772,0.291835
-130.108302,-78.838249,-0.059119,-0.141210,0.459867,0.256541,0.153086,0.295867
-126.010893,-78.838249,-0.064208,-0.140851,0.458783,0.256540,0.154796,0.301169
-121.913484,-78.838249,-0.070492,-0.140036,0.456473,0.256532,0.156778,0.307619
-117.816074,-78.838249,-0.077677,-0.138235,0.451692,0.256500,0.158564,0.314588
-113.718665,-78.838249,-0.085155,-0.134389,0.442108,0.256354,0.159097,0.320759
-109.621256,-78.838249,-0.092214,-0.126566,0.423594,0.255736,0.156596,0.323948
-105.523847,-78.838249,-0.098414,-0.111878,0.389610,0.253289,0.149004,0.319981
-101.426437,-78.838249,-0.103470,-0.088280,0.332538,0.244944,0.136013,0.298783
-97.329028,-78.838249,-0.105963,-0.061953,0.255557,0.224463,0.122745,0.248006
-93.231619,-78.838249,-0.100837,-0.057821,0.208451,0.206020,0.116239,0.207852
-89.134210,-78.838249,-0.088631,-0.085488,0.194824,0.198572,0.123141,0.196639
-85.036800,-78.838249,-0.108286,-0.127050,0.174885,0.184895,0.166936,0.180751
-80.939391,-78.838249,-0.153290,-0.178554,0.201699,0.202793,0.235328,0.202330
-76.841982,-78.838249,-0.140654,-0.200142,0.220864,0.214367,0.244623,0.216536
-72.744572,-78.838249,-0.138702,-0.194521,0.191839,0.196815,0.238907,0.195152
-68.647163,-78.838249,-0.230407,-0.154105,0.180591,0.189591,0.277192,0.183420
-64.549754,-78.838249,-0.291129,-0.109887,0.184845,0.192941,0.311177,0.185874
-60.452345,-78.838249,-0.290211,-0.149146,0.194946,0.197824,0.326292,0.195551
-56.354935,-78.838249,-0.352397,-0.212586,0.211227,0.204482,0.411554,0.209448
-52.257526,-78.838249,-0.322142,-0.166716,0.249532,0.220293,0.362726,0.243648
-48.160117,-78.838249,-0.215119,-0.128748,0.315976,0.240244,0.250703,0.297879
-44.062708,-78.838249,-0.141795,-0.126156,0.377722,0.251420,0.189793,0.327971
-39.965298,-78.838249,-0.098403,-0.131522,0.417851,0.255238,0.164260,0.323152
-35.867889,-78.838249,-0.073394,-0.136063,0.439989,0.256249,0.154596,0.307403
-31.770480,-78.838249,-0.059294,-0.138759,0.451154,0.256481,0.150897,0.295048
-27.673071,-78.838249,-0.051626,-0.140170,0.456463,0.256530,0.149375,0.287810
-23.575661,-78.838249,-0.047692,-0.140865,0.458885,0.256539,0.148719,0.284077
-19.478252,-78.838249,-0.045865,-0.141195,0.459955,0.256541,0.148457,0.282354
-15.380843,-78.838249,-0.045173,-0.141348,0.460416,0.256541,0.148391,0.281708
-11.283433,-78.838249,-0.045053,-0.141418,0.460612,0.256541,0.148421,0.281600
-7.186024,-78.838249,-0.045189,-0.141450,0.460693,0.256541,0.148493,0.281734
-3.088615,-78.838249,-0.045413,-0.141464,0.460727,0.256541,0.148574,0.281952
1.008794,-78.838249,-0.045643,-0.141470,0.460741,0.256541,0.148650,0.282174
5.106204,-78.838249,-0.045842,-0.141472,0.460747,0.256541,0.148714,0.282368
9.203613,-78.838249,-0.046000,-0.141473,0.460749,0.256541,0.148764,0.282522
13.301022,-78.838249,-0.046119,-0.141474,0.460750,0.256541,0.148801,0.282638
17.398431,-78.838249,-0.046205,-0.141474,0.460750,0.256541,0.148828,0.282722
-142.400530,-68.288498,-0.048653,-0.141459,0.460717,0.256541,0.149592,0.285139
-138.303121,-68.288498,-0.049693,-0.141437,0.460670,0.256541,0.149913,0.286182
-134.205712,-68.288498,-0.051126,-0.141385,0.460557,0.256541,0.150345,0.287631
-130.108302,-68.288498,-0.053045,-0.141262,0.460294,0.256541,0.150893,0.289591
-126.010893,-68.288498,-0.055528,-0.140978,0.459688,0.256541,0.151520,0.292155
-121.913484,-68.288498,-0.058618,-0.140328,0.458322,0.256538,0.152079,0.295368
-117.816074,-68.288498,-0.062280,-0.138873,0.455325,0.256522,0.152199,0.299165
-113.718665,-68.288498,-0.066326,-0.135699,0.448989,0.256447,0.151041,0.303243
-109.621256,-68.288498,-0.070261,-0.129027,0.436265,0.256120,0.146917,0.306797
-105.523847,-68.288498,-0.072974,-0.115736,0.412504,0.254861,0.136821,0.308028
-101.426437,-68.288498,-0.072374,-0.091462,0.372642,0.250815,0.116634,0.303569
-97.329028,-68.288498,-0.065921,-0.053400,0.315261,0.240640,0.084836,0.288018
-93.231619,-68.288498,-0.053120,-0.007232,0.245624,0.220159,0.053610,0.245184
-89.134210,-68.288498,-0.015001,0.041791,0.182493,0.189801,0.044401,0.188981
-85.036800,-68.288498,0.061193,0.060488,0.173567,0.183656,0.086043,0.178624
-80.939391,-68.288498,0.018742,-0.097773,0.177553,0.186765,0.099553,0.186447
-76.841982,-68.288498,-0.079313,-0.289254,0.178590,0.187954,0.299931,0.187314
-72.744572,-68.288498,-0.107700,-0.264140,0.203143,0.204244,0.285253,0.204088
-68.647163,-68.288498,-0.059577,-0.187998,0.193634,0.198272,0.197212,0.197853
-64.549754,-68.288498,0.070030,-0.186887,0.178431,0.187911,0.199577,0.186770
-60.452345,-68.288498,0.259301,-0.224949,0.197229,0.200494,0.343277,0.198637
-56.354935,-68.288498,0.308264,-0.229286,0.249539,0.224627,0.384185,0.240961
-52.257526,-68.288498,0.226168,-0.180719,0.295425,0.238721,0.289501,0.274724
-48.160117,-68.288498,0.138888,-0.143367,0.339648,0.247581,0.199610,0.295755
-44.062708,-68.288498,0.077563,-0.132249,0.383230,0.253184,0.153317,0.292035
-39.965298,-68.288498,0.038584,-0.132483,0.416150,0.255531,0.137988,0.271534
-35.867889,-68.288498,0.013595,-0.135303,0.436948,0.256275,0.135984,0.258706
-31.770480,-68.288498,-0.003346,-0.137838,0.448749,0.256477,0.137878,0.256632
-27.673071,-68.288498,-0.015398,-0.139522,0.454958,0.256527,0.140369,0.259817
-23.575661,-68.288498,-0.024171,-0.140493,0.458044,0.256538,0.142557,0.264483
-19.478252,-68.288498,-0.030590,-0.141005,0.459512,0.256541,0.144285,0.268972
-15.380843,-68.288498,-0.035273,-0.141259,0.460189,0.256541,0.145597,0.272727
-11.283433,-68.288498,-0.038665,-0.141379,0.460495,0.256541,0.146571,0.275664
-7.186024,-68.288498,-0.041099,-0.141433,0.460632,0.256541,0.147284,0.277869
-3.088615,-68.288498,-0.042822,-0.141457,0.460694,0.256541,0.147796,0.279474
1.008794,-68.288498,-0.044021,-0.141466,0.460722,0.256541,0.148157,0.280611
5.106204,-68.288498,-0.044839,-0.141470,0.460736,0.256541,0.148406,0.281396
9.203613,-68.288498,-0.045386,-0.141472,0.460742,0.256541,0.148574,0.281925
13.301022,-68.288498,-0.045746,-0.141473,0.460745,0.256541,0.148685,0.282274
17.398431,-68.288498,-0.045978,-0.141473,0.460747,0.256541,0.148757,0.282500
-142.400530,-57.738747,-0.047595,-0.141465,0.460736,0.256541,0.149257,0.284089
-138.303121,-57.738747,-0.048142,-0.141454,0.460715,0.256541,0.149422,0.284633
-134.205712,-57.738747,-0.048911,-0.141427,0.460666,0.256541,0.149645,0.285400
-130.108302,-57.738747,-0.049976,-0.141366,0.460553,0.256541,0.149940,0.286472
-126.010893,-57.738747,-0.051439,-0.141232,0.460299,0.256541,0.150308,0.287959
-121.913484,-57.738747,-0.053431,-0.140944,0.459745,0.256541,0.150732,0.290004
-117.816074,-57.738747,-0.056119,-0.140346,0.458582,0.256538,0.151150,0.292795
-113.718665,-57.738747,-0.059716,-0.139158,0.456253,0.256528,0.151430,0.296555
-109.621256,-57.738747,-0.064454,-0.136933,0.451835,0.256489,0.151344,0.301468
-105.523847,-57.738747,-0.070480,-0.133068,0.443951,0.256353,0.150580,0.307405
-101.426437,-57.738747,-0.077412,-0.126978,0.430842,0.255927,0.148714,0.313126
-97.329028,-57.738747,-0.083112,-0.118419,0.410977,0.254772,0.144674,0.315006
-93.231619,-57.738747,-0.082303,-0.107965,0.385042,0.252349,0.135758,0.307840
-89.134210,-57.738747,-0.073022,-0.099048,0.358193,0.248959,0.123055,0.292121
-85.036800,-57.738747,-0.078880,-0.102593,0.335147,0.245772,0.129412,0.282300
-80.939391,-57.738747,-0.136987,-0.130270,0.307141,0.240353,0.189039,0.277436
-76.841982,-57.738747,-0.243011,-0.179944,0.256634,0.224291,0.302381,0.245668
-72.744572,-57.738747,-0.354993,-0.248734,0.203019,0.201909,0.433461,0.202654
-68.647163,-57.738747,-0.328035,-0.269447,0.176498,0.186239,0.424510,0.180486
-64.549754,-57.738747,-0.195625,-0.260502,0.176076,0.185838,0.325776,0.182378
-60.452345,-57.738747,-0.157425,-0.271292,0.196720,0.199783,0.313659,0.199016
-56.354935,-57.738747,-0.131693,-0.278034,0.236376,0.219142,0.307646,0.222400
-52.257526,-57.738747,-0.064943,-0.222456,0.275966,0.233442,0.231742,0.237058
-48.160117,-57.738747,0.014168,-0.149073,0.306575,0.240610,0.149745,0.241281
-44.062708,-57.738747,0.060784,-0.118435,0.347355,0.247861,0.133122,0.271628
-39.965298,-57.738747,0.068269,-0.118736,0.390375,0.253318,0.136963,0.293409
-35.867889,-57.738747,0.053974,-0.126813,0.421545,0.255604,0.137821,0.287345
-31.770480,-57.738747,0.033176,-0.133509,0.440200,0.256304,0.137569,0.270446
-27.673071,-57.738747,0.013495,-0.137539,0.450309,0.256486,0.138200,0.259020
-23.575661,-57.738747,-0.002638,-0.139662,0.455488,0.256529,0.139687,0.256627
-19.478252,-57.738747,-0.015118,-0.140695,0.458071,0.256538,0.141504,0.259722
-15.380843,-57.738747,-0.024526,-0.141163,0.459355,0.256541,0.143277,0.264703
-11.283433,-57.738747,-0.031480,-0.141358,0.460002,0.256541,0.144821,0.269633
-7.186024,-57.738747,-0.036494,-0.141431,0.460335,0.256541,0.146064,0.273740
-3.088615,-57.738747,-0.039992,-0.141454,0.460509,0.256541,0.146999,0.276837
1.008794,-57.738747,-0.042345,-0.141459,0.460603,0.256541,0.147661,0.279013
5.106204,-57.738747,-0.043870,-0.141460,0.460655,0.256541,0.148106,0.280459
9.203613,-57.738747,-0.044829,-0.141460,0.460686,0.256541,0.148393,0.281382
13.301022,-57.738747,-0.045418,-0.141462,0.460706,0.256541,0.148574,0.281953
17.398431,-57.738747,-0.045776,-0.141464,0.460720,0.256541,0.148686,0.282302
-142.400530,-47.188996,-0.047031,-0.141471,0.460746,0.256541,0.149084,0.283533
-138.303121,-47.188996,-0.047334,-0.141466,0.460739,0.256541,0.149175,0.283831
-134.205712,-47.188996,-0.047771,-0.141457,0.460724,0.256541,0.149306,0.284264
-130.108302,-47.188996,-0.048400,-0.141438,0.460689,0.256541,0.149490,0.284889
-126.010893,-47.188996,-0.049300,-0.141400,0.460617,0.256541,0.149748,0.285790
-121.913484,-47.188996,-0.050578,-0.141325,0.460468,0.256541,0.150103,0.287080
-117.816074,-47.188996,-0.052375,-0.141186,0.460173,0.256541,0.150588,0.288909
-113.718665,-47.188996,-0.054858,-0.140942,0.459615,0.256541,0.151241,0.291456
-109.621256,-47.188996,-0.058205,-0.140544,0.458619,0.256538,0.152120,0.294907
-105.523847,-47.188996,-0.062583,-0.139959,0.456946,0.256532,0.153314,0.299392
-101.426437,-47.188996,-0.068181,-0.139224,0.454341,0.256515,0.155022,0.304962
-97.329028,-47.188996,-0.075499,-0.138583,0.450598,0.256477,0.157814,0.311761
-93.231619,-47.188996,-0.086162,-0.138756,0.445556,0.256408,0.163332,0.320460
-89.134210,-47.188996,-0.103932,-0.141396,0.438746,0.256280,0.175484,0.331909
-85.036800,-47.188996,-0.134028,-0.149589,0.428629,0.255987,0.200849,0.343745
-80.939391,-47.188996,-0.178469,-0.168011,0.412028,0.255163,0.245110,0.347266
-76.841982,-47.188996,-0.229026,-0.201635,0.384530,0.252834,0.305139,0.333483
-72.744572,-47.188996,-0.264935,-0.250447,0.341484,0.246645,0.364574,0.300482
-68.647163,-47.188996,-0.261435,-0.301366,0.280809,0.232105,0.398961,0.254165
-64.549754,-47.188996,-0.203284,-0.346911,0.215991,0.208205,0.402084,0.210222
-60.452345,-47.188996,-0.146220,-0.443771,0.181108,0.189739,0.467240,0.188911
-56.354935,-47.188996,-0.201254,-0.464694,0.179053,0.188144,0.506403,0.186737
-52.257526,-47.188996,-0.129665,-0.141457,0.176520,0.186119,0.191893,0.181799
-48.160117,-47.188996,0.008557,-0.030307,0.192413,0.196395,0.031492,0.196104
-44.062708,-47.188996,0.074328,-0.069257,0.263130,0.227390,0.101593,0.247164
-39.965298,-47.188996,0.080436,-0.103538,0.336122,0.246096,0.131111,0.283357
-35.867889,-47.188996,0.063289,-0.122130,0.387316,0.253319,0.137554,0.286955
-31.770480,-47.188996,0.044185,-0.131935,0.418158,0.255587,0.139137,0.276352
-27.673071,-47.188996,0.027328,-0.137309,0.435650,0.256240,0.140002,0.265308
-23.575661,-47.188996,0.011872,-0.140124,0.445586,0.256433,0.140626,0.258271
-19.478252,-47.188996,-0.002666,-0.141337,0.451450,0.256499,0.141362,0.256594
-15.380843,-47.188996,-0.015716,-0.141673,0.455031,0.256525,0.142542,0.259850
-11.283433,-47.188996,-0.026412,-0.141648,0.457226,0.256535,0.144089,0.265751
-7.186024,-47.188996,-0.034276,-0.141532,0.458542,0.256539,0.145623,0.271689
-3.088615,-47.188996,-0.039441,-0.141429,0.459307,0.256541,0.146825,0.276201
1.008794,-47.188996,-0.042494,-0.141362,0.459749,0.256541,0.147611,0.279063
5.106204,-47.188996,-0.044153,-0.141333,0.460019,0.256541,0.148069,0.280674
9.203613,-47.188996,-0.045013,-0.141333,0.460207,0.256541,0.148328,0.281526
13.301022,-47.188996,-0.045463,-0.141353,0.460354,0.256541,0.148484,0.281977
17.398431,-47.188996,-0.045715,-0.141381,0.460475,0.256541,0.148588,0.282231
-142.400530,-36.639246,-0.046724,-0.141473,0.460750,0.256541,0.148989,0.283230
-138.303121,-36.639246,-0.046884,-0.141472,0.460748,0.256541,0.149038,0.283387
-134.205712,-36.639246,-0.047117,-0.141470,0.460744,0.256541,0.149110,0.283617
-130.108302,-36.639246,-0.047454,-0.141466,0.460737,0.256541,0.149213,0.283950
-126.010893,-36.639246,-0.047937,-0.141458,0.460722,0.256541,0.149360,0.284427
-121.913484,-36.639246,-0.048619,-0.141446,0.460692,0.256541,0.149568,0.285106
-117.816074,-36.639246,-0.049573,-0.141425,0.460638,0.256541,0.149861,0.286060
-113.718665,-36.639246,-0.050887,-0.141394,0.460540,0.256541,0.150272,0.287382
-109.621256,-36.639246,-0.052677,-0.141355,0.460373,0.256541,0.150851,0.289192
-105.523847,-36.639246,-0.055094,-0.141322,0.460100,0.256541,0.151681,0.291649
-101.426437,-36.639246,-0.058359,-0.141334,0.459667,0.256541,0.152908,0.294965
-97.329028,-36.639246,-0.062775,-0.141481,0.458982,0.256540,0.154782,0.299398
-93.231619,-36.639246,-0.068677,-0.141934,0.457866,0.256538,0.157676,0.305119
-89.134210,-36.639246,-0.076142,-0.142955,0.455943,0.256531,0.161968,0.311780
-85.036800,-36.639246,-0.084370,-0.144812,0.452471,0.256508,0.167597,0.317812
-80.939391,-36.639246,-0.090923,-0.147442,0.446094,0.256427,0.173223,0.320102
-76.841982,-36.639246,-0.091812,-0.149615,0.434520,0.256143,0.175539,0.315137
-72.744572,-36.639246,-0.084470,-0.147451,0.414104,0.255168,0.169932,0.302314
-68.647163,-36.639246,-0.076975,-0.132677,0.379537,0.251967,0.153389,0.289439
-64.549754,-36.639246,-0.104601,-0.093618,0.325347,0.242627,0.140376,0.291470
-60.452345,-36.639246,-0.225974,-0.040057,0.258904,0.223959,0.229497,0.257909
-56.354935,-36.639246,-0.406437,-0.090597,0.222327,0.211664,0.416412,0.221834
-52.257526,-36.639246,-0.392677,-0.298865,0.198923,0.200667,0.493473,0.199564
-48.160117,-36.639246,-0.155644,-0.421232,0.174838,0.184832,0.449068,0.183660
-44.062708,-36.639246,-0.105300,-0.309180,0.191127,0.195842,0.326620,0.195357
-39.965298,-36.639246,-0.095061,-0.199770,0.246308,0.222065,0.221234,0.226736
-35.867889,-36.639246,-0.048182,-0.151144,0.302633,0.239337,0.158638,0.245859
-31.770480,-36.639246,-0.006753,-0.141088,0.343744,0.247542,0.141250,0.247804
-27.673071,-36.639246,0.015275,-0.147138,0.373825,0.251508,0.147929,0.253124
-23.575661,-36.639246,0.014829,-0.149812,0.398875,0.253991,0.150544,0.255792
-19.478252,-36.639246,-0.000852,-0.147510,0.418931,0.255419,0.147512,0.255427
-15.380843,-36.639246,-0.021419,-0.144481,0.433459,0.256091,0.146060,0.261176
-11.283433,-36.639246,-0.038485,-0.142414,0.443068,0.256371,0.147523,0.273153
-7.186024,-36.639246,-0.047948,-0.141231,0.448828,0.256474,0.149148,0.282488
